"7774","19730"
"7775","19730"
"7776","19730"
"7777","19730"
"7778","19730"
"7779","19730"
"7780","19730"
"7781","19730"
"7782","19730"
"7783","19730"
"7784","19730"
"7785","19730"
"7786","19730"
"7787","19730"
"7788","19730"
"7789","19730"
"7790","19730"
"7791","19730"
"7792","19730"
"7793","19730"
"7794","19730"
"7795","19730"
"7796","19730"
"7797","19730"
"7798","19730"
"7799","19730"
"7800","19730"
"7801","19730"
"7802","19730"
"7803","19730"
"7804","19730"
"7805","19730"
"7806","19730"
"7807","19730"
"7808","19730"
"7809","19730"
"7810","19730"
"7811","19730"
"7812","19730"
"7813","19730"
"7814","19730"
"7823","19732"
"6698","19697"
"6675","19697"
"8197","19697"
"8205","19689"
"8206","19689"
"8208","19689"
"8209","19689"
"8210","19689"
"8211","19689"
"8212","19689"
"8213","19689"
"8214","19689"
"8216","19689"
"8217","19689"
"8218","19689"
"8219","19689"
"8220","19689"
"8221","19689"
"8222","19689"
"8223","19689"
"8224","19689"
"8225","19689"
"8226","19689"
"8227","19689"
"8228","19689"
"8229","19689"
"8230","19689"
"8231","19689"
"8232","19689"
"8233","19689"
"11255","19689"
"8234","19689"
"8235","19689"
"8236","19689"
"8237","19689"
"8238","19689"
"8239","19689"
"8240","19689"
"8241","19689"
"8243","19689"
"8244","19689"
"11222","19689"
"8245","19689"
"8246","19689"
"8247","19689"
"8248","19689"
"8249","19689"
"8250","19689"
"8251","19689"
"8252","19689"
"8253","19689"
"8254","19689"
"8255","19689"
"8256","19689"
"8257","19689"
"8258","19689"
"8259","19689"
"8260","19689"
"8261","19689"
"8262","19689"
"8263","19689"
"8266","19732"
"8267","19732"
"8268","19732"
"8269","19732"
"8270","19732"
"8271","19732"
"8272","19732"
"8273","19732"
"8274","19732"
"8275","19732"
"8276","19732"
"8277","19732"
"8278","19732"
"8279","19732"
"8280","19732"
"8281","19732"
"8282","19732"
"8283","19732"
"8284","19732"
"8285","19732"
"8286","19732"
"8287","19732"
"8288","19732"
"8289","19732"
"8290","19732"
"11221","19732"
"8291","19732"
"8292","19732"
"8293","19732"
"8294","19732"
"8295","19732"
"8296","19732"
"8297","19732"
"8298","19732"
"8299","19732"
"8300","19732"
"8301","19732"
"8302","19732"
"8303","19732"
"8304","19732"
"8305","19732"
"8306","19732"
"8307","19732"
"8308","19732"
"8309","19732"
"8310","19732"
"8311","19732"
"8312","19732"
"8313","19732"
"8314","19732"
"8315","19732"
"8316","19732"
"8317","19732"
"8318","19732"
"8319","19732"
"8320","19732"
"8321","19732"
"8322","19732"
"8323","19732"
"8324","19732"
"8325","19732"
"8326","19732"
"8327","19732"
"8328","19732"
"8329","19732"
"8330","19732"
"8331","19732"
"8332","19732"
"8333","19732"
"8334","19732"
"8335","19732"
"8336","19732"
"8337","19732"
"8338","19732"
"8340","19732"
"8341","19732"
"8342","19732"
"8343","19732"
"8344","19732"
"8345","19732"
"8346","19732"
"8347","19732"
"8348","19732"
"8349","19732"
"8350","19732"
"8351","19732"
"8352","19732"
"8353","19732"
"8354","19732"
"8355","19732"
"8356","19732"
"8357","19732"
"8358","19732"
"8359","19732"
"8360","19732"
"8361","19732"
"8362","19732"
"8363","19732"
"8364","19732"
"8365","19732"
"8366","19732"
"8367","19732"
"8368","19732"
"8369","19732"
"8370","19732"
"8371","19697"
"8372","19697"
"8404","19731"
"8405","19731"
"8406","19731"
"8407","19731"
"8408","19731"
"8409","19731"
"8410","19731"
"8411","19731"
"8412","19731"
"8413","19731"
"8415","19731"
"8416","19731"
"8417","19731"
"8418","19731"
"8419","19731"
"8420","19731"
"8421","19731"
"8422","19731"
"8423","19731"
"8424","19731"
"8425","19731"
"8426","19731"
"8427","19731"
"8428","19731"
"11292","19731"
"8429","19731"
"8430","19731"
"8431","19731"
"8432","19731"
"8433","19731"
"8434","19731"
"8435","19731"
"8436","19731"
"8437","19731"
"8438","19731"
"8439","19731"
"8440","19731"
"8441","19731"
"8444","19731"
"8446","19731"
"8447","19731"
"8448","19731"
"8449","19731"
"8450","19731"
"8451","19731"
"8452","19731"
"8453","19731"
"8454","19731"
"8455","19731"
"8456","19731"
"8457","19731"
"8458","19731"
"8459","19731"
"8460","19731"
"8461","19731"
"8462","19731"
"8463","19731"
"8464","19731"
"8465","19731"
"8466","19731"
"8467","19731"
"8468","19731"
"8469","19731"
"8470","19731"
"8472","19731"
"8473","19731"
"8474","19731"
"8475","19731"
"8476","19731"
"8478","19731"
"8479","19731"
"8480","19731"
"8481","19731"
"8482","19731"
"8483","19731"
"8485","19731"
"8487","19731"
"8488","19731"
"8489","19731"
"8490","19731"
"8491","19731"
"8492","19731"
"8493","19731"
"8494","19731"
"8495","19731"
"8496","19731"
"8498","19731"
"8500","19731"
"8501","19731"
"8502","19731"
"8503","19731"
"8504","19731"
"8505","19731"
"8506","19731"
"8507","19731"
"8508","19731"
"8509","19731"
"8510","19731"
"8511","19731"
"8512","19731"
"8513","19731"
"8514","19731"
"8515","19731"
"8517","19731"
"8518","19731"
"8519","19731"
"8520","19731"
"8521","19731"
"8522","19731"
"8523","19731"
"8524","19731"
"8525","19731"
"8526","19731"
"8527","19732"
"8529","19732"
"8530","19732"
"8531","19732"
"8532","19732"
"8533","19732"
"8534","19732"
"8632","19732"
"8636","19697"
"8652","19688"
"8653","19688"
"11352","19688"
"11351","19688"
"8655","19688"
"11349","19688"
"11350","19688"
"11348","19688"
"11251","19688"
"8656","19688"
"11338","19688"
"11341","19688"
"8659","19688"
"8660","19688"
"11245","19688"
"11326","19688"
"8662","19688"
"8663","19688"
"11242","19688"
"8664","19688"
"8665","19688"
"11323","19688"
"8666","19688"
"8667","19688"
"8668","19688"
"8669","19688"
"11319","19688"
"8677","19690"
"8679","19690"
"8684","19690"
"8678","19690"
"8680","19690"
"8681","19690"
"8682","19690"
"8683","19690"
"8685","19690"
"8686","19690"
"8687","19690"
"8688","19690"
"8689","19690"
"8690","19690"
"11252","19690"
"8691","19690"
"8692","19690"
"8693","19690"
"8694","19690"
"11347","19690"
"8695","19690"
"11261","19690"
"8696","19690"
"8697","19690"
"8698","19690"
"8699","19690"
"8700","19690"
"8701","19690"
"8702","19690"
"8703","19690"
"8704","19690"
"8705","19690"
"8706","19690"
"8707","19690"
"8708","19690"
"8709","19690"
"11254","19690"
"11354","19690"
"8710","19690"
"8711","19690"
"8712","19690"
"8713","19690"
"8714","19690"
"8715","19690"
"8716","19690"
"8717","19690"
"8718","19690"
"8719","19690"
"8720","19690"
"8721","19690"
"8722","19690"
"8723","19690"
"8724","19690"
"8725","19691"
"8726","19691"
"8727","19691"
"11289","19691"
"8730","19691"
"8731","19691"
"8732","19691"
"8733","19691"
"8734","19691"
"8735","19691"
"8736","19691"
"8737","19691"
"8738","19691"
"8739","19691"
"8740","19691"
"8741","19691"
"8742","19691"
"8743","19691"
"8744","19691"
"8745","19691"
"8746","19691"
"8747","19691"
"8748","19691"
"8749","19691"
"8750","19691"
"8751","19691"
"8752","19691"
"8753","19691"
"8754","19691"
"8755","19691"
"8756","19691"
"8757","19728"
"8758","19691"
"8759","19691"
"8760","19691"
"8761","19691"
"8762","19691"
"8763","19691"
"8764","19691"
"8765","19691"
"8766","19691"
"8767","19691"
"11346","19691"
"8768","19691"
"8769","19691"
"8770","19691"
"8771","19691"
"8772","19691"
"8773","19691"
"8774","19691"
"8775","19691"
"8776","19691"
"8777","19691"
"8778","19691"
"8779","19691"
"8780","19691"
"8781","19691"
"8782","19691"
"8783","19691"
"8784","19691"
"8785","19691"
"8786","19691"
"8787","19691"
"8788","19691"
"8789","19691"
"8790","19691"
"8791","19691"
"8792","19691"
"8794","19691"
"8795","19691"
"8796","19691"
"8797","19691"
"8798","19691"
"8799","19691"
"8800","19691"
"8801","19691"
"8802","19691"
"8803","19691"
"8804","19691"
"8805","19691"
"8806","19691"
"8807","19691"
"8808","19691"
"8809","19691"
"8810","19691"
"8811","19691"
"8812","19691"
"8813","19691"
"8814","19691"
"8815","19691"
"8816","19691"
"8817","19691"
"8818","19691"
"8819","19691"
"11256","19691"
"8820","19691"
"8821","19691"
"8822","19691"
"8823","19691"
"8824","19691"
"8825","19691"
"8826","19691"
"8827","19691"
"8828","19691"
"8829","19691"
"8830","19691"
"8831","19691"
"8832","19691"
"8833","19691"
"8834","19691"
"8835","19691"
"8836","19691"
"8837","19691"
"8838","19691"
"8839","19691"
"8840","19691"
"8841","19691"
"8842","19691"
"8843","19691"
"8844","19691"
"8845","19691"
"8846","19691"
"8847","19691"
"8848","19691"
"8850","19691"
"8851","19691"
"11357","19691"
"8852","19691"
"8853","19691"
"8854","19691"
"8855","19691"
"8856","19691"
"8857","19691"
"8858","19691"
"8859","19691"
"11334","19691"
"8860","19691"
"8861","19691"
"8862","19691"
"8863","19691"
"8864","19691"
"11368","19691"
"8865","19691"
"8866","19691"
"8867","19691"
"8868","19691"
"8869","19691"
"8871","19691"
"8872","19691"
"8873","19691"
"8874","19691"
"8875","19691"
"8876","19691"
"8877","19691"
"8878","19691"
"11369","19691"
"8879","19691"
"8880","19691"
"8881","19691"
"8882","19691"
"8883","19691"
"8884","19691"
"8885","19691"
"8886","19691"
"8887","19691"
"8888","19691"
"8889","19691"
"8890","19691"
"8891","19691"
"8892","19691"
"8893","19691"
"11243","19691"
"8894","19691"
"8895","19728"
"8896","19691"
"8897","19691"
"8898","19691"
"8899","19691"
"8900","19691"
"8901","19691"
"8902","19691"
"8903","19691"
"8904","19691"
"8905","19691"
"8906","19691"
"8907","19691"
"8908","19691"
"8909","19691"
"8910","19691"
"8911","19691"
"8912","19691"
"8913","19691"
"8914","19691"
"8915","19691"
"8916","19691"
"8917","19691"
"8918","19691"
"8919","19691"
"8920","19691"
"8921","19691"
"8922","19692"
"8923","19692"
"8924","19692"
"8925","19692"
"8926","19692"
"8927","19692"
"8928","19692"
"8929","19692"
"8930","19692"
"8931","19692"
"8932","19692"
"8933","19692"
"8934","19692"
"8935","19692"
"8936","19692"
"8937","19692"
"11360","19692"
"8938","19692"
"8939","19692"
"8940","19692"
"8941","19692"
"11286","19692"
"8942","19692"
"11342","19692"
"11380","19692"
"8943","19692"
"11339","19692"
"8944","19692"
"8945","19692"
"8946","19692"
"8947","19692"
"8948","19692"
"8949","19692"
"11382","19692"
"8950","19692"
"8951","19692"
"8952","19692"
"8953","19692"
"11363","19692"
"8954","19692"
"11377","19692"
"8955","19692"
"11364","19692"
"8956","19692"
"8957","19692"
"8958","19692"
"8959","19692"
"8960","19692"
"11383","19692"
"8961","19692"
"8962","19692"
"8963","19692"
"8964","19692"
"8965","19692"
"8966","19692"
"11285","19692"
"8967","19692"
"8968","19692"
"8969","19692"
"8970","19692"
"8971","19692"
"8972","19692"
"8973","19692"
"11366","19692"
"8974","19692"
"11370","19692"
"8975","19692"
"11371","19692"
"8976","19692"
"11244","19692"
"8977","19692"
"8978","19692"
"8979","19692"
"11240","19692"
"8980","19692"
"8981","19692"
"8982","19692"
"8983","19692"
"8984","19692"
"11374","19692"
"8985","19692"
"8986","19692"
"8987","19692"
"11375","19692"
"8988","19692"
"11320","19692"
"11296","19692"
"8989","19692"
"8993","19693"
"11353","19693"
"8994","19693"
"8995","19693"
"8996","19693"
"11381","19693"
"8997","19693"
"11340","19693"
"8998","19693"
"8999","19693"
"9000","19693"
"9001","19693"
"9002","19693"
"9003","19693"
"9004","19693"
"9005","19693"
"11372","19693"
"9006","19693"
"9007","19694"
"9008","19694"
"9009","19694"
"11262","19694"
"9010","19694"
"11358","19694"
"9011","19694"
"11362","19694"
"9012","19694"
"11287","19694"
"9013","19694"
"9014","19694"
"9015","19694"
"9016","19694"
"9017","19694"
"9018","19694"
"11365","19694"
"11386","19694"
"9019","19694"
"9020","19694"
"9021","19694"
"11367","19694"
"9022","19694"
"9023","19694"
"9024","19694"
"11373","19694"
"9025","19694"
"9026","19694"
"9027","19694"
"9028","19694"
"9029","19694"
"9030","19694"
"9031","19694"
"9032","19694"
"9033","19694"
"11376","19694"
"10423","19694"
"9034","19695"
"9035","19695"
"9036","19695"
"9037","19695"
"9038","19695"
"9039","19695"
"9040","19695"
"9041","19695"
"9042","19695"
"9043","19695"
"9044","19695"
"9045","19695"
"9046","19695"
"9047","19695"
"9048","19695"
"9049","19695"
"9050","19695"
"9051","19695"
"9052","19695"
"9053","19695"
"9054","19695"
"9055","19695"
"9056","19695"
"9057","19695"
"9058","19695"
"9059","19695"
"9060","19695"
"9061","19695"
"9062","19695"
"9063","19695"
"9064","19695"
"9065","19695"
"9066","19695"
"9067","19695"
"9068","19695"
"9069","19695"
"9070","19695"
"9071","19695"
"9072","19695"
"9073","19695"
"9074","19695"
"9075","19695"
"9076","19695"
"9077","19695"
"9078","19695"
"9079","19695"
"9080","19695"
"9081","19695"
"9082","19695"
"9083","19695"
"11321","19695"
"10424","19695"
"10425","19695"
"10426","19695"
"9111","19688"
"9140","19696"
"9147","19696"
"9148","19696"
"9149","19696"
"9150","19696"
"9151","19696"
"9152","19696"
"9153","19696"
"9154","19696"
"9155","19696"
"9156","19696"
"9157","19696"
"9158","19696"
"9159","19696"
"11290","19696"
"9160","19696"
"11378","19696"
"11385","19696"
"9161","19696"
"9162","19696"
"9163","19696"
"9164","19696"
"9165","19696"
"11359","19696"
"9166","19696"
"9167","19696"
"9168","19696"
"9169","19696"
"9170","19696"
"9171","19696"
"9172","19696"
"9173","19696"
"9174","19696"
"9175","19696"
"9176","19696"
"9177","19696"
"9178","19696"
"9179","19696"
"9180","19696"
"9181","19696"
"11312","19696"
"9182","19696"
"9183","19696"
"9184","19696"
"9185","19696"
"9186","19696"
"9187","19696"
"9188","19696"
"9189","19696"
"9190","19696"
"9191","19696"
"9192","19696"
"9193","19696"
"9194","19696"
"9195","19696"
"9196","19696"
"9197","19696"
"9198","19696"
"9199","19696"
"9200","19696"
"9201","19696"
"9202","19696"
"9203","19696"
"9204","19696"
"9205","19696"
"9206","19696"
"9207","19696"
"9208","19696"
"11272","19696"
"9209","19696"
"9210","19696"
"9211","19696"
"9213","19696"
"9214","19696"
"9215","19696"
"9216","19696"
"9217","19696"
"9218","19696"
"9219","19696"
"9220","19696"
"9221","19696"
"9222","19696"
"9223","19696"
"9224","19696"
"9225","19696"
"9226","19696"
"9227","19696"
"9228","19696"
"9229","19696"
"9230","19696"
"9231","19696"
"9232","19696"
"9233","19696"
"9234","19696"
"9235","19696"
"9236","19696"
"9237","19696"
"11226","19696"
"9238","19696"
"9239","19696"
"9240","19696"
"9241","19696"
"9242","19737"
"9243","19696"
"9244","19696"
"9245","19696"
"9246","19696"
"9247","19696"
"11387","19696"
"9248","19696"
"9249","19696"
"9250","19696"
"9251","19696"
"9252","19696"
"9253","19696"
"9254","19696"
"9255","19696"
"9256","19696"
"9257","19696"
"9258","19696"
"9259","19696"
"9260","19696"
"11388","19696"
"9261","19696"
"9262","19696"
"9263","19696"
"9264","19696"
"9266","19696"
"9267","19696"
"9268","19696"
"9269","19696"
"9270","19696"
"9271","19696"
"9272","19737"
"9273","19696"
"9274","19696"
"9275","19696"
"9276","19696"
"11324","19696"
"9277","19696"
"9278","19696"
"9279","19696"
"9280","19696"
"9281","19696"
"9282","19696"
"9283","19696"
"9284","19696"
"9285","19696"
"9286","19696"
"9287","19696"
"9288","19696"
"9289","19696"
"9290","19696"
"9291","19696"
"9292","19696"
"9293","19696"
"9294","19696"
"9295","19696"
"11227","19696"
"9296","19696"
"9297","19696"
"9298","19696"
"9299","19696"
"9300","19696"
"9301","19696"
"9302","19696"
"9303","19696"
"9304","19696"
"11297","19696"
"9305","19696"
"11379","19696"
"9309","19696"
"9310","19696"
"10446","19696"
"10448","19696"
"10449","19696"
"10451","19696"
"10452","19696"
"10453","19696"
"10454","19696"
"11159","19696"
"10455","19696"
"10456","19696"
"10457","19696"
"10458","19696"
"10459","19696"
"10460","19696"
"10461","19696"
"11160","19696"
"11161","19696"
"11162","19696"
"11163","19696"
"10462","19696"
"10465","19696"
"10464","19696"
"9311","19738"
"6678","19697"
"6729","19697"
"6869","19733"
"11384","19694"
"6853","19733"
"6854","19733"
"6855","19733"
"6856","19733"
"6857","19733"
"6858","19733"
"6859","19733"
"6860","19733"
"6861","19733"
"6862","19733"
"6863","19733"
"6864","19733"
"6865","19733"
"6866","19733"
"6867","19733"
"6868","19733"
"7921","19733"
"6870","19733"
"6871","19733"
"6872","19733"
"6873","19733"
"6874","19733"
"6875","19733"
"6876","19733"
"6877","19733"
"6878","19733"
"6879","19733"
"6880","19733"
"6881","19733"
"6882","19733"
"6883","19733"
"6884","19733"
"6885","19733"
"6886","19733"
"6887","19733"
"6888","19733"
"6889","19733"
"6890","19733"
"6891","19733"
"6892","19733"
"6893","19733"
"6894","19733"
"6895","19733"
"6896","19733"
"6897","19733"
"6898","19733"
"6899","19733"
"6900","19733"
"6901","19733"
"6902","19733"
"6903","19733"
"6904","19733"
"6905","19733"
"6906","19733"
"6907","19733"
"6908","19733"
"6909","19733"
"6910","19733"
"6911","19733"
"6912","19733"
"6913","19733"
"6914","19733"
"6915","19733"
"6916","19733"
"6917","19733"
"6918","19733"
"6919","19733"
"6920","19733"
"6921","19733"
"6922","19733"
"6923","19733"
"6924","19733"
"6926","19733"
"6925","19733"
"6927","19733"
"6928","19733"
"6929","19733"
"6930","19733"
"6931","19733"
"6932","19733"
"6933","19733"
"6934","19733"
"6935","19733"
"6936","19733"
"6937","19733"
"6938","19733"
"6939","19733"
"6940","19733"
"6941","19733"
"6942","19733"
"6943","19733"
"6944","19733"
"6945","19733"
"6946","19733"
"6947","19733"
"6948","19733"
"6949","19733"
"6950","19733"
"6951","19733"
"6952","19733"
"6953","19733"
"6954","19733"
"6955","19733"
"6956","19733"
"6957","19733"
"6958","19733"
"6959","19733"
"6960","19733"
"6961","19733"
"6962","19733"
"6963","19733"
"6964","19733"
"6966","19733"
"6967","19733"
"6968","19733"
"6969","19733"
"6970","19733"
"6971","19733"
"6972","19733"
"6973","19733"
"6974","19733"
"6965","19733"
"6975","19733"
"6976","19733"
"6977","19733"
"6979","19733"
"6980","19733"
"6981","19733"
"6978","19733"
"6982","19733"
"6983","19733"
"6984","19733"
"6985","19733"
"6986","19733"
"6987","19733"
"6988","19733"
"6989","19733"
"6990","19733"
"6991","19733"
"6992","19733"
"6993","19733"
"6994","19733"
"6995","19733"
"6996","19733"
"6997","19733"
"6998","19733"
"6999","19733"
"7000","19733"
"7001","19733"
"7002","19733"
"7003","19733"
"7004","19733"
"7005","19733"
"7006","19733"
"7007","19733"
"7008","19733"
"7009","19733"
"7010","19733"
"7011","19733"
"7012","19733"
"7013","19733"
"7014","19733"
"7015","19733"
"7016","19733"
"7017","19733"
"7019","19733"
"7020","19733"
"7021","19733"
"7018","19733"
"7022","19733"
"7023","19733"
"7024","19733"
"7025","19733"
"7026","19733"
"7027","19733"
"7028","19733"
"7029","19733"
"7030","19733"
"7031","19733"
"7032","19733"
"7033","19733"
"7034","19733"
"7035","19733"
"7036","19733"
"7037","19733"
"7038","19733"
"7039","19733"
"7040","19733"
"7041","19733"
"7042","19733"
"7043","19733"
"7044","19733"
"7045","19733"
"7047","19733"
"7046","19733"
"7048","19733"
"7049","19733"
"7051","19733"
"7052","19733"
"7053","19733"
"7054","19733"
"7055","19733"
"7056","19733"
"7057","19733"
"7058","19733"
"7050","19733"
"7059","19733"
"7060","19733"
"7061","19733"
"7062","19733"
"7063","19733"
"7064","19733"
"7065","19733"
"7066","19733"
"7067","19733"
"7068","19733"
"7069","19733"
"7070","19733"
"7071","19733"
"7072","19733"
"7073","19733"
"7074","19733"
"7075","19733"
"7077","19733"
"7078","19733"
"7079","19733"
"7080","19733"
"7081","19733"
"7082","19733"
"7083","19733"
"11328","19733"
"7085","19733"
"7086","19733"
"7087","19733"
"7088","19733"
"7089","19733"
"7090","19733"
"7091","19733"
"7092","19733"
"7093","19733"
"7094","19733"
"7095","19733"
"7096","19733"
"7097","19733"
"11264","19733"
"7098","19733"
"7099","19733"
"7100","19733"
"7101","19733"
"7102","19733"
"7103","19733"
"7104","19733"
"7105","19733"
"7106","19733"
"7107","19733"
"7108","19733"
"7109","19733"
"7110","19733"
"7111","19733"
"7112","19733"
"7113","19733"
"7114","19733"
"7116","19733"
"7115","19733"
"11325","19733"
"7117","19733"
"7118","19733"
"7119","19733"
"7120","19733"
"7122","19733"
"7123","19733"
"7124","19733"
"7125","19733"
"7126","19733"
"7127","19733"
"7121","19733"
"7128","19733"
"7129","19733"
"7130","19733"
"7131","19733"
"7132","19733"
"7133","19733"
"7134","19733"
"7135","19733"
"7136","19733"
"7137","19733"
"7138","19733"
"7139","19733"
"7140","19733"
"7141","19733"
"7142","19733"
"7143","19733"
"7144","19733"
"7145","19733"
"7146","19733"
"7147","19733"
"11322","19733"
"7148","19733"
"7149","19733"
"7150","19733"
"7151","19733"
"7152","19733"
"7153","19733"
"7154","19733"
"7155","19733"
"7156","19733"
"7157","19733"
"7158","19733"
"7159","19733"
"7160","19733"
"7161","19733"
"7162","19733"
"7163","19733"
"7164","19733"
"7165","19733"
"7166","19733"
"7168","19733"
"7169","19733"
"7167","19733"
"7170","19733"
"7171","19733"
"7172","19733"
"7173","19733"
"7481","19733"
"10216","19732"
"6768","19732"
"6768","19732"
"11631","19732"
"7627","19732"
"7629","19732"
"7240","19732"
"7630","19732"
"7631","19732"
"7628","19732"
"11618","19732"
"11619","19732"
"7632","19732"
"7633","19732"
"11620","19732"
"7634","19732"
"11534","19732"
"11629","19732"
"11423","19732"
"6837","19732"
"6831","19732"
"6836","19732"
"11429","19732"
"7635","19732"
"11430","19732"
"10213","19732"
"10838","19732"
"7636","19732"
"7637","19732"
"7638","19732"
"10211","19732"
"11622","19732"
"11621","19732"
"7639","19732"
"7640","19732"
"7641","19732"
"11624","19732"
"6843","19732"
"6844","19732"
"6842","19732"
"11625","19732"
"11533","19732"
"11432","19732"
"11294","19732"
"11522","19732"
"11404","19732"
"8339","19732"
"7467","19732"
"7460","19732"
"7461","19732"
"7468","19732"
"6766","19732"
"11627","19732"
"7642","19732"
"10017","19732"
"11433","19732"
"11628","19732"
"7643","19732"
"6819","19732"
"6820","19732"
"6821","19732"
"6822","19732"
"6823","19732"
"6825","19732"
"6824","19732"
"6826","19732"
"6847","19732"
"6827","19732"
"6828","19732"
"6829","19732"
"6830","19732"
"6832","19732"
"6834","19732"
"6833","19732"
"6835","19732"
"6838","19732"
"6839","19732"
"6840","19732"
"6841","19732"
"6845","19732"
"6846","19732"
"6849","19732"
"11431","19732"
"6848","19732"
"6850","19732"
"6851","19732"
"6852","19732"
"9311","19738"
"9311","19738"
"9186","19696"
"9186","19696"
"8320","19732"
"8805","19691"
"7076","19733"
"8897","19691"
"8257","19689"
"8257","19689"
"7807","19730"
"7805","19730"
"7803","19730"
"7803","19730"
"7802","19730"
"7801","19730"
"7801","19730"
"7800","19730"
"7799","19730"
"7798","19730"
"7797","19730"
"7774","19730"
"7759","19730"
"7759","19730"
"7748","19730"
"8257","19689"
"7416","19697"
"8249","19689"
"8249","19689"
"8244","19689"
"8230","19689"
"7741","19730"
"7741","19730"
"7741","19730"
"7666","19730"
"7666","19730"
"7666","19730"
"7668","19730"
"7670","19730"
"7669","19730"
"7669","19730"
"7669","19730"
"7680","19730"
"7680","19730"
"7680","19730"
"7735","19730"
"7738","19730"
"7739","19730"
"7739","19730"
"7740","19730"
"7740","19730"
"7741","19730"
"9200","19696"
"9004","19693"
"8791","19691"
"9271","19696"
"9269","19696"
"9175","19696"
"9171","19696"
"9165","19696"
"9171","19696"
"8971","19692"
"8971","19692"
"8971","19692"
"8936","19692"
"8417","19731"
"7636","19732"
"7140","19733"
"6991","19733"
"6923","19733"
"6879","19733"
"11349","19688"
"11388","19696"
"6702","19697"
"6702","19697"
"6702","19697"
"6702","19697"
"8810","19691"
"9004","19693"
"7518","19729"
"7581","19729"
"9174","19696"
"9176","19696"
"9171","19696"
"7127","19733"
"7481","19733"
"8947","19692"
"9311","19738"
"8941","19692"
"8959","19692"
"11386","19694"
"6739","19697"
"7814","19730"
"6678","19697"
"7568","19729"
"9004","19693"
"9018","19694"
"9140","19696"
"7481","19733"
"7049","19733"
"8765","19691"
"8902","19691"
"8904","19691"
"6962","19733"
"6962","19733"
"6766","19732"
"6768","19732"
"8280","19732"
"7629","19732"
"6626","19697"
"6663","19697"
"6872","19733"
